rollout/exploration_rate,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/total_timesteps,time/episodes
0.7872489999999999,5.4,170,12,3.6582757899999994,2149,372
0.7851699999999995,5.49,172,12,3.7235341500000003,2170,376
0.7820019999999996,5.6,174,12,3.8284170199999994,2202,380
0.7803189999999995,5.56,175,12,3.7890786799999994,2219,384
0.7779430000000005,5.67,177,12,3.8763604,2243,388
0.7760620000000003,5.7,179,12,3.90407952,2262,392
0.7729929999999999,5.73,181,12,3.90504075,2293,396
0.7712110000000004,5.6,183,12,3.78462679,2311,400
0.7692309999999994,5.49,184,12,3.7037408800000002,2331,404
0.7650729999999997,5.64,188,12,3.8136401299999996,2373,408
0.7617069999999997,5.77,190,12,3.90136055,2407,412
0.7607169999999998,5.7,191,12,3.84725613,2417,416
0.7596280000000003,5.56,192,12,3.7353194699999994,2428,420
0.7580439999999998,5.5,193,12,3.684673609999999,2444,424
0.754876,5.66,196,12,3.8387012899999995,2476,428
0.7535890000000003,5.64,197,12,3.8341698199999996,2489,432
0.7490350000000001,5.86,200,12,4.005479309999999,2535,436
0.7481439999999999,5.78,201,12,3.9380337400000003,2544,440
0.7470550000000005,5.72,202,12,3.8722320899999993,2555,444
0.7459659999999999,5.71,203,12,3.8640562599999995,2566,448
0.744481,5.53,204,12,3.7072713299999998,2581,452
0.7427980000000001,5.55,205,12,3.7355808,2598,456
0.7405210000000004,5.48,207,12,3.68927312,2621,460
0.7381450000000003,5.56,209,12,3.7594759499999997,2645,464
0.735571,5.49,211,12,3.6919892899999995,2671,468
0.7332940000000003,5.45,213,12,3.6831864299999997,2694,472
0.7302250000000001,5.55,216,12,3.7594038999999992,2725,476
0.727354,5.52,218,12,3.73191685,2754,480
0.7249779999999998,5.59,220,12,3.7852975,2778,484
0.7231960000000002,5.53,221,12,3.7447866299999997,2796,488
0.7209189999999995,5.57,223,12,3.75688623,2819,492
0.7195330000000004,5.4,224,12,3.61361012,2833,496
0.7169589999999999,5.48,226,12,3.68191705,2859,500
0.7144840000000003,5.53,228,12,3.7194633599999998,2884,504
0.7116130000000002,5.4,230,12,3.611983360000001,2913,508
0.7093359999999995,5.29,232,12,3.5522826600000004,2936,512
0.7076529999999994,5.36,234,12,3.59472173,2953,516
0.7051779999999997,5.5,236,12,3.68443932,2978,520
0.7020099999999998,5.66,238,12,3.8035140199999997,3010,524
0.7005250000000001,5.49,239,12,3.638938509999999,3025,528
0.6987430000000004,5.54,241,12,3.6810380699999996,3043,532
0.6965650000000005,5.3,243,12,3.48346116,3065,536
0.6926049999999998,5.61,246,12,3.69670219,3105,540
0.6891400000000002,5.85,248,12,3.87835762,3140,544
0.6864670000000003,6.01,251,12,4.013420479999999,3167,548
0.6827049999999998,6.24,254,12,4.186400239999999,3205,552
0.6798339999999996,6.36,256,12,4.29237508,3234,556
0.6758740000000001,6.53,259,12,4.44729682,3274,560
0.6739929999999998,6.48,261,12,4.397778049999999,3293,564
0.6718149999999998,6.44,262,12,4.3629136200000005,3315,568
0.6684489999999998,6.55,265,12,4.42470724,3349,572
0.6660729999999997,6.48,267,12,4.37929385,3373,576
0.6643899999999996,6.36,268,12,4.29197422,3390,580
0.6619149999999999,6.37,270,12,4.33670679,3415,584
0.6603310000000004,6.35,271,12,4.313292339999999,3431,588
0.6585489999999998,6.3,273,12,4.27747146,3449,592
0.6561729999999997,6.4,275,12,4.3606624400000005,3473,596
0.6547870000000005,6.28,276,12,4.26449521,3487,600
0.652213,6.29,278,12,4.2741246,3513,604
0.6507280000000002,6.15,279,12,4.17248449,3528,608
0.6468670000000003,6.31,282,12,4.3119831,3567,612
0.6440949999999996,6.42,284,12,4.40165671,3595,616
0.6412239999999996,6.46,287,12,4.44561835,3624,620
0.6390459999999996,6.36,288,12,4.38608029,3646,624
0.6369670000000002,6.42,290,12,4.43219707,3667,628
0.6352840000000002,6.41,291,12,4.4139934599999995,3684,632
0.6333040000000004,6.39,293,12,4.3998173199999995,3704,636
0.6296410000000006,6.36,296,12,4.41455816,3741,640
0.6277600000000003,6.2,297,12,4.29079741,3760,644
0.6248890000000002,6.22,300,12,4.29477439,3789,648
0.6227110000000002,6.06,301,12,4.16485707,3811,652
0.6206319999999999,5.98,303,12,4.08504704,3832,656
0.6177609999999997,5.87,305,12,3.97940757,3861,660
0.6154840000000001,5.91,307,12,4.01832576,3884,664
0.6138999999999997,5.85,309,12,3.98772357,3900,668
0.6120189999999994,5.7,310,12,3.8934812599999997,3919,672
0.608752,5.79,313,12,3.95118562,3952,676
0.6074650000000004,5.75,314,12,3.9230070099999996,3965,680
0.6051879999999997,5.73,316,12,3.89186832,3988,684
