time/iterations,rollout/ep_len_mean,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/total_timesteps,train/clip_fraction,train/clip_range,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/value_loss,train/explained_variance,train/n_updates,train/loss,train/approx_kl
33,17.18,36647,0,11.532985939999996,33792,0.103271484375,0.067232,0.0031277456873795018,-0.7175363041460514,0.00016808,29.02815580368042,0.18641787767410278,128,13.77055549621582,0.0041418923
34,17.11,37477,0,11.4569388,34816,0.101318359375,0.066208,0.002299187413882464,-0.6959439292550087,0.00016552,37.168400287628174,0.05949443578720093,132,18.24495506286621,0.0016396076
35,16.62,38372,0,11.127638150000001,35840,0.174560546875,0.065184,-3.481924068182707e-06,-0.7311446219682693,0.00016296,34.79324746131897,0.10566997528076172,136,16.245798110961914,0.004533366
36,15.2,39154,0,10.13684864,36864,0.17919921875,0.06416,0.0015075983537826687,-0.7457662709057331,0.0001604,26.45856273174286,0.12832647562026978,140,12.637456893920898,0.0016316229
37,17.59,39873,0,11.87078001,37888,0.0830078125,0.063136,0.0004296520783100277,-0.720067210495472,0.00015784,27.016315698623657,0.15610617399215698,144,14.771952629089355,0.0012149733
38,16.96,40703,0,11.379992649999998,38912,0.1357421875,0.062112,0.0009974424028769135,-0.6821018233895302,0.00015528000000000002,29.02157473564148,0.21314293146133423,148,13.470903396606445,0.0035765402
39,15.24,41534,0,10.19085408,39936,0.086181640625,0.061088,-0.00010376913996879011,-0.6768444031476974,0.00015272,37.416003704071045,0.08198881149291992,152,19.85585594177246,0.001508028
40,17.35,42253,0,11.753597520000001,40960,0.09375,0.060064000000000006,0.002398901298874989,-0.7020169384777546,0.00015016,24.577569842338562,0.2052783966064453,156,13.195884704589844,0.002491848
41,20.58,42811,0,14.078903429999999,41984,0.114013671875,0.05904000000000001,0.0010069922427646816,-0.684652291238308,0.0001476,27.26830756664276,0.24832463264465332,160,13.243968963623047,0.0016033112
42,20.38,43546,0,13.85465876,43008,0.236328125,0.058016000000000005,0.003545233077602461,-0.6646355539560318,0.00014504,26.841514468193054,0.29084962606430054,164,12.067975044250488,0.0033652503
43,19.03,44297,0,12.82120747,44032,0.050537109375,0.056992,0.0015516877174377441,-0.6699844375252724,0.00014248,38.780821561813354,0.15117782354354858,168,18.203405380249023,0.0011151293
44,16.89,45191,0,11.2442961,45056,0.069580078125,0.055968,0.000939203251618892,-0.6863417252898216,0.00013992,31.415392518043518,0.23011314868927002,172,14.569341659545898,0.0012900576
45,17.97,45926,1,12.000286379999999,46080,0.200439453125,0.05494399999999999,0.0037997922918293625,-0.7007367461919785,0.00013735999999999997,29.68010187149048,0.25384819507598877,176,13.301098823547363,0.0007988523
46,19.87,46676,1,13.35802843,47104,0.091552734375,0.05392,0.00021149656095076352,-0.6635672561824322,0.0001348,22.287744164466858,0.3879297971725464,180,9.923018455505371,0.0016735101
47,19.14,47427,1,12.885200479999998,48128,0.064697265625,0.052896,0.0007620543765369803,-0.6628294512629509,0.00013224,29.72390902042389,0.2678390145301819,184,15.748798370361328,0.00086616614
48,17.54,48226,1,11.7897901,49152,0.085205078125,0.05187200000000001,0.0013553032622439787,-0.639511950314045,0.00012968000000000002,29.085221529006958,0.31965571641921997,188,13.948262214660645,0.00093778234
49,18.56,48992,1,12.439276389999998,50176,0.0771484375,0.050848000000000004,0.0018279967916896567,-0.6613117046654224,0.00012712000000000002,27.759953379631042,0.4303651452064514,192,10.787814140319824,0.0007804022
50,17.4,49775,1,11.62553405,51200,0.046630859375,0.04982400000000001,0.0013031444395892322,-0.6599691100418568,0.00012456000000000001,21.313059210777283,0.45562565326690674,196,8.787701606750488,0.0010205975
51,18.48,50446,1,12.42926877,52224,0.039794921875,0.0488,0.0001959626970347017,-0.619076307862997,0.000122,29.884388089179993,0.36519020795822144,200,14.040755271911621,0.0006335694
52,20.28,51164,1,13.673662840000004,53248,0.10107421875,0.047776,0.0003443020104896277,-0.6170423999428749,0.00011944,23.44795572757721,0.47444266080856323,204,14.189987182617188,0.0019014732
53,20.0,51851,1,13.515616880000003,54272,0.092529296875,0.04675200000000001,0.0013687315513379872,-0.6152414716780186,0.00011688000000000002,22.2890487909317,0.4594857692718506,208,10.061219215393066,0.0009731049
54,21.14,52473,1,14.3006868,55296,0.12060546875,0.045728000000000005,0.0002735568268690258,-0.6219778135418892,0.00011432,27.106497049331665,0.3973272442817688,212,12.843364715576172,0.0017011353
55,19.43,53224,1,13.131294230000002,56320,0.016357421875,0.044704,0.00030166727083269507,-0.6266026236116886,0.00011176,30.388447880744934,0.44002705812454224,216,14.400705337524414,0.00020222459
56,17.87,53910,1,11.95540581,57344,0.05615234375,0.04368,0.0006543383933603764,-0.6298698149621487,0.0001092,32.301300168037415,0.39187031984329224,220,15.696662902832031,0.0005239802
57,19.17,54597,1,12.834979049999998,58368,0.12255859375,0.042656000000000006,0.001351704151602462,-0.6388906016945839,0.00010664000000000001,35.555198311805725,0.3162974715232849,224,19.66134262084961,0.0011339753
58,18.81,55347,1,12.646186369999999,59392,0.1142578125,0.041632,0.003376842403667979,-0.6427773423492908,0.00010408,30.929985284805298,0.4038923382759094,228,17.055404663085938,0.000375828
59,17.42,56114,1,11.661553990000002,60416,0.10546875,0.040608000000000005,0.003269218490459025,-0.635618694126606,0.00010152,27.41547179222107,0.3667325973510742,232,14.216934204101562,0.0012448921
60,15.6,57025,1,10.36659518,61440,0.056640625,0.039584,0.0013871680421289057,-0.6592202819883823,9.896e-05,20.738699316978455,0.45861703157424927,236,9.515936851501465,0.00074834516
61,17.02,57792,1,11.359997479999997,62464,0.0673828125,0.03856000000000001,0.0015143646742217243,-0.6462520770728588,9.640000000000001e-05,24.555687069892883,0.4469725489616394,240,12.053642272949219,0.00032067142
62,16.95,58542,1,11.333064779999999,63488,0.02099609375,0.03753600000000001,8.890056051313877e-06,-0.6319029703736305,9.384000000000001e-05,24.108334064483643,0.47855788469314575,244,11.365832328796387,0.000159588
63,18.95,59277,1,12.84127031,64512,0.116455078125,0.036512,0.0015449005004484206,-0.6364348568022251,9.128000000000001e-05,22.25266969203949,0.46170151233673096,248,10.610260009765625,0.00075910694
64,19.76,59995,1,13.44711357,65536,0.09716796875,0.035488,0.0014196637202985585,-0.6106841377913952,8.871999999999999e-05,24.580320715904236,0.47148609161376953,252,11.044624328613281,0.0002500796
65,17.02,60810,1,11.38258912,66560,0.13916015625,0.034463999999999995,0.0017145360325230286,-0.6318204216659069,8.615999999999999e-05,23.20527970790863,0.5260117053985596,256,11.111407279968262,0.0013307494
66,18.27,61561,1,12.3272378,67584,0.125732421875,0.033440000000000004,0.0012006070755887777,-0.62319141253829,8.360000000000001e-05,21.184793710708618,0.5848143100738525,260,10.84635066986084,0.0006848263
67,17.96,62311,1,12.120365490000001,68608,0.0771484375,0.032416,0.0009075486159417778,-0.6115734539926052,8.104e-05,24.4973703622818,0.501862645149231,264,10.778027534484863,0.0006995591
68,17.97,63078,1,12.04026425,69632,0.103759765625,0.031391999999999996,0.001632669343962334,-0.6266683787107468,7.848e-05,20.59212976694107,0.5459561347961426,268,9.706934928894043,0.00022689468
69,18.78,63765,1,12.64801904,70656,0.11474609375,0.030367999999999996,8.368201815756038e-05,-0.6274679191410542,7.591999999999999e-05,26.025563597679138,0.4635537266731262,272,13.306331634521484,0.00054218835
70,18.04,64531,1,12.07945234,71680,0.1142578125,0.029344000000000005,0.0011718694731825963,-0.6287910342216492,7.336000000000002e-05,23.006284475326538,0.436005175113678,276,11.647622108459473,0.00025917887
71,18.09,65250,1,12.118865869999997,72704,0.05224609375,0.02832,0.000538408086868003,-0.6369176171720028,7.08e-05,22.16275143623352,0.5043870210647583,280,10.924371719360352,0.0003042532
72,19.73,65872,1,13.32377675,73728,0.11572265625,0.027296,0.001763290143571794,-0.6384850516915321,6.824e-05,26.86613965034485,0.2981468439102173,284,12.418180465698242,0.00037042092
73,20.05,66655,1,13.50815551,74752,0.142578125,0.026271999999999997,0.0017892607429530472,-0.6102643422782421,6.568e-05,24.869935035705566,0.46709656715393066,288,13.536086082458496,0.00034393714
74,19.56,67406,1,13.106610170000002,75776,0.260498046875,0.025248000000000007,0.0019981111399829388,-0.6142348721623421,6.312e-05,25.798803091049194,0.45521265268325806,292,12.58128547668457,0.00043438136
75,17.4,68252,1,11.668846819999999,76800,0.0654296875,0.024224000000000002,4.1637569665908813e-05,-0.6415735110640526,6.056e-05,18.531853079795837,0.529962420463562,296,8.484270095825195,0.0002933743
76,15.32,69083,1,10.16430022,77824,0.18212890625,0.0232,0.0007789769442752004,-0.6394988559186459,5.8e-05,23.932452082633972,0.39626187086105347,300,11.881304740905762,0.0008825674
77,19.54,69673,1,13.188807500000001,78848,0.086181640625,0.022175999999999998,0.0007304762402782217,-0.6603321395814419,5.543999999999999e-05,23.229867577552795,0.37215352058410645,304,9.831438064575195,0.00036398077
78,20.22,70504,1,13.76843134,79872,0.58740234375,0.021152000000000004,0.009540736849885434,-0.61283403262496,5.288000000000001e-05,23.742820858955383,0.47851747274398804,308,11.59252643585205,0.00074843597
79,17.89,71351,1,12.043610950000001,80896,0.154541015625,0.020128000000000004,0.001365530159091577,-0.6577198132872581,5.0320000000000006e-05,29.20960807800293,0.3395810127258301,312,12.73148250579834,0.00036094448
80,18.02,72165,1,12.161217539999997,81920,0.2060546875,0.019104,0.001595956360688433,-0.6535267047584057,4.776e-05,27.120868802070618,0.42011868953704834,316,13.103507995605469,0.00036335387
81,18.73,72868,1,12.582401220000001,82944,0.4794921875,0.018079999999999995,0.005542133178096265,-0.6660405360162258,4.5199999999999994e-05,20.2336984872818,0.4799965023994446,320,9.73475170135498,0.0002700225
82,19.23,73571,1,12.943956500000002,83968,0.290771484375,0.017056000000000005,0.0017283025372307748,-0.63671500608325,4.264000000000001e-05,20.440123796463013,0.5352568030357361,324,9.951517105102539,0.00031891454
83,15.56,74513,1,10.32732696,84992,0.08740234375,0.016032,0.0019920936902053654,-0.6448233351111412,4.008e-05,23.10383403301239,0.47130459547042847,328,10.071691513061523,0.00017658237
84,17.64,75216,1,11.811337829999998,86016,0.16552734375,0.015008,0.0016578795584791806,-0.6623071767389774,3.752e-05,23.12018072605133,0.49025624990463257,332,9.619150161743164,0.00025161944
85,20.18,75934,1,13.58206665,87040,0.07275390625,0.013983999999999996,0.000698175688739866,-0.6325953789055347,3.495999999999999e-05,18.508986830711365,0.5759047269821167,336,8.996325492858887,0.00013699854
86,19.47,76685,1,13.17562887,88064,0.246826171875,0.012960000000000006,0.0014663861220469698,-0.662989042699337,3.2400000000000015e-05,22.973960876464844,0.4219551086425781,340,12.970844268798828,0.0004007506
87,16.78,77516,1,11.22860013,89088,0.493408203125,0.011936000000000002,0.0032326042419299483,-0.6455005556344986,2.9840000000000006e-05,21.57417321205139,0.49770116806030273,344,11.397872924804688,0.00044522667
88,17.69,78250,1,11.85995101,90112,0.236328125,0.010912,0.0014402021479327232,-0.6891415864229202,2.728e-05,19.907588362693787,0.47106289863586426,348,9.226333618164062,0.0002112484
89,18.65,79017,1,12.612727549999997,91136,0.16650390625,0.009887999999999997,0.0008270382531918585,-0.6589561849832535,2.4719999999999994e-05,18.272338330745697,0.5291539430618286,352,8.529541969299316,0.00031492702
90,19.24,79720,1,12.976219389999999,92160,0.179931640625,0.008864000000000006,0.0002858600055333227,-0.6614968925714493,2.2160000000000015e-05,25.577401995658875,0.3816685080528259,356,12.736456871032715,0.000114182185
91,18.08,80550,1,12.15644553,93184,0.26025390625,0.007840000000000003,0.0003157140454277396,-0.6556711085140705,1.9600000000000005e-05,21.92471706867218,0.47264546155929565,360,10.899518013000488,6.597937e-05
92,19.56,81157,1,13.212578,94208,0.241455078125,0.006816,0.00036371368332765996,-0.65414197742939,1.704e-05,24.01369345188141,0.475141704082489,364,11.222681999206543,9.6871634e-05
93,20.58,81844,1,13.891476039999997,95232,0.4404296875,0.005791999999999998,0.0014747217064723372,-0.6273032389581203,1.4479999999999994e-05,21.204941630363464,0.5747374892234802,368,10.433425903320312,0.0001438348
94,17.8,82658,1,11.963936630000001,96256,0.387939453125,0.0047679999999999945,0.000878032500622794,-0.6436895094811916,1.1919999999999986e-05,24.132121086120605,0.5020536184310913,372,12.327075958251953,7.398805e-05
95,19.21,83281,1,12.946801070000001,97280,0.613037109375,0.003744000000000003,0.0026443100650794804,-0.6648404523730278,9.360000000000007e-06,25.40343928337097,0.4123491644859314,376,12.553950309753418,9.593798e-05
96,17.75,84112,1,11.895488670000002,98304,0.758056640625,0.00272,0.0031456724100280553,-0.6594815738499165,6.800000000000001e-06,16.99720674753189,0.658688485622406,380,7.720852375030518,0.00032323087
97,17.59,84814,1,11.788798459999999,99328,0.869140625,0.0016959999999999976,0.002327935610082932,-0.6611397080123425,4.239999999999994e-06,26.90958261489868,0.49617767333984375,384,14.150200843811035,5.3382304e-05
98,18.01,85549,1,12.096740259999997,100352,0.457763671875,0.0006719999999999949,0.00015424774028360844,-0.6647848673164845,1.679999999999987e-06,15.850699603557587,0.6051517724990845,388,7.585762977600098,1.021201e-05
