rollout/exploration_rate,time/fps,train/n_updates,time/episodes,rollout/ep_len_mean,train/learning_rate,time/time_elapsed,time/total_timesteps,rollout/ep_rew_mean,train/loss
0.1,11,15780,1216,20.75,0.00063,1364,15784,15.14462507,1.9201611876487732
0.1,11,15876,1220,20.76,0.00063,1372,15879,15.112846390000001,1.7090857923030853
0.1,11,15952,1224,21.02,0.00063,1378,15953,15.306747910000002,1.8526725471019745
0.1,11,16008,1228,21.14,0.00063,1383,16009,15.37601797,2.0927887558937073
0.1,11,16084,1232,21.03,0.00063,1390,16086,15.2593383,2.1444976329803467
0.1,11,16184,1236,21.11,0.00063,1398,16188,15.311877449999997,1.9706323444843292
0.1,11,16276,1240,21.05,0.00063,1406,16278,15.288852819999999,2.530799835920334
0.1,11,16364,1244,21.15,0.00063,1414,16365,15.340482869999999,2.4315730929374695
0.1,11,16460,1248,21.23,0.00063,1422,16462,15.39448066,2.1860381960868835
0.1,11,16552,1252,21.59,0.00063,1430,16553,15.671026640000001,2.535199999809265
0.1,11,16684,1256,22.38,0.00063,1441,16687,16.24552909,1.899768516421318
0.1,11,16724,1260,22.66,0.00063,1445,16726,16.44518727,1.8304577320814133
0.1,11,16880,1264,23.54,0.00063,1458,16881,17.0677628,2.7414239645004272
0.1,11,16964,1268,23.11,0.00063,1465,16965,16.70325205,2.2155564427375793
0.1,11,17012,1272,22.87,0.00063,1470,17015,16.508815530000003,2.267448306083679
0.1,11,17104,1276,23.03,0.00063,1477,17107,16.61867633,2.140414983034134
0.1,11,17240,1280,23.78,0.00063,1489,17244,17.162555440000002,1.927835077047348
0.1,11,17304,1284,23.45,0.00063,1494,17305,16.904201259999997,2.0697079598903656
0.1,11,17380,1288,22.64,0.00063,1501,17384,16.285363500000003,2.412283569574356
0.1,11,17480,1292,22.92,0.00063,1510,17484,16.54668453,1.7701264917850494
0.1,11,17536,1296,23.07,0.00063,1515,17540,16.68603066,1.9361494481563568
0.1,11,17620,1300,22.51,0.00063,1522,17623,16.27028849,2.3327559530735016
0.1,11,17716,1304,22.17,0.00063,1530,17718,15.987490940000002,2.2888894081115723
0.1,11,17772,1308,21.5,0.00063,1535,17773,15.462017300000003,2.135491967201233
0.1,11,17864,1312,21.49,0.00063,1543,17866,15.46354418,2.391167402267456
0.1,11,17956,1316,21.74,0.00063,1551,17958,15.670922430000001,2.5632404088974
0.1,11,17980,1320,21.02,0.00063,1553,17981,15.14555503,2.399235278367996
0.1,11,18072,1324,21.21,0.00063,1561,18074,15.306828680000002,2.414925217628479
0.1,11,18108,1328,21.03,0.00063,1564,18112,15.210494170000002,2.3209829330444336
0.1,11,18212,1332,21.27,0.00063,1573,18213,15.393511409999999,2.310839682817459
0.1,11,18272,1336,20.87,0.00063,1578,18275,15.083064349999997,2.420052021741867
0.1,11,18356,1340,20.82,0.00063,1585,18360,15.01567341,2.414804756641388
0.1,11,18468,1344,21.07,0.00063,1595,18472,15.205492589999999,2.523044526576996
0.1,11,18532,1348,20.72,0.00063,1600,18534,14.948197409999999,2.2591284215450287
0.1,11,18612,1352,20.63,0.00063,1607,18616,14.860986449999999,2.5222810804843903
0.1,11,18748,1356,20.63,0.00063,1619,18750,14.85650287,1.444633275270462
0.1,11,18824,1360,20.99,0.00063,1625,18825,15.107263230000001,2.5126547813415527
0.1,11,18924,1364,20.46,0.00063,1634,18927,14.68259446,2.39957919716835
0.1,11,19056,1368,20.95,0.00063,1646,19060,15.094046390000003,2.0096822381019592
0.1,11,19112,1372,21.01,0.00063,1650,19116,15.154018950000001,3.252145826816559
0.1,11,19204,1376,20.99,0.00063,1658,19206,15.182745610000005,2.384759768843651
0.1,11,19248,1380,20.07,0.00063,1662,19251,14.514300650000003,2.4614004492759705
0.1,11,19300,1384,19.97,0.00063,1667,19302,14.445587110000002,2.2231172770261765
0.1,11,19392,1388,20.09,0.00063,1674,19393,14.56610811,2.352728486061096
0.1,11,19484,1392,20.02,0.00063,1682,19486,14.523646820000002,2.5489068031311035
0.1,11,19552,1396,20.14,0.00063,1688,19554,14.59809238,2.3714413940906525
0.1,11,19668,1400,20.47,0.00063,1698,19670,14.84710281,1.9585573971271515
0.1,11,19696,1404,19.8,0.00063,1701,19698,14.341255069999999,1.811634823679924
0.1,11,19768,1408,19.97,0.00063,1707,19770,14.49208794,2.488305985927582
0.1,11,19836,1412,19.72,0.00063,1713,19838,14.283276929999998,2.975024461746216
0.1,11,19876,1416,19.21,0.00063,1716,19879,13.886362279999998,2.624413251876831
0.1,11,19960,1420,19.8,0.00063,1723,19961,14.33629852,1.937498778104782
0.1,11,20040,1424,19.7,0.00063,1730,20044,14.295672159999997,1.8366450667381287
0.1,11,20116,1428,20.07,0.00063,1737,20119,14.588202590000002,2.1901427507400513
0.1,11,20156,1432,19.45,0.00063,1740,20158,14.139382869999999,2.2455054372549057
0.1,11,20248,1436,19.74,0.00063,1748,20249,14.36486177,2.681314140558243
0.1,11,20288,1440,19.3,0.00063,1752,20290,14.036307670000003,2.390129655599594
0.1,11,20348,1444,18.8,0.00063,1757,20352,13.65647455,2.1469260454177856
0.1,11,20444,1448,19.12,0.00063,1765,20446,13.897135509999998,2.0981976687908173
0.1,11,20544,1452,19.29,0.00063,1774,20545,14.0257655,2.1587418913841248
0.1,11,20652,1456,19.03,0.00063,1783,20653,13.833193900000001,2.71938157081604
0.1,11,20720,1460,18.99,0.00063,1789,20724,13.844350910000001,2.433970421552658
0.1,11,20812,1464,18.87,0.00063,1797,20814,13.775339039999997,2.895953416824341
0.1,11,20916,1468,18.57,0.00063,1806,20917,13.53499081,1.998553454875946
0.1,11,20992,1472,18.77,0.00063,1812,20993,13.6708217,2.302523761987686
0.1,11,21080,1476,18.77,0.00063,1820,21083,13.617056259999996,2.2795504927635193
0.1,11,21152,1480,19.02,0.00063,1826,21153,13.78738167,2.5730887055397034
0.1,11,21240,1484,19.42,0.00063,1834,21244,14.085555339999999,1.7984406054019928
0.1,11,21328,1488,19.36,0.00063,1841,21329,14.02054214,3.2304383516311646
0.1,11,21404,1492,19.2,0.00063,1848,21406,13.895623200000003,1.815218210220337
0.1,11,21488,1496,19.37,0.00063,1855,21491,14.024346989999996,1.7239885181188583
0.1,11,21516,1500,18.5,0.00063,1858,21520,13.358348659999999,2.6920141875743866
0.1,11,21572,1504,18.77,0.00063,1862,21575,13.566714569999998,2.0998340398073196
0.1,11,21660,1508,18.91,0.00063,1870,21661,13.689845479999997,2.8079966008663177
0.1,11,21736,1512,19.02,0.00063,1877,21740,13.777797249999999,2.5051762759685516
0.1,11,21832,1516,19.57,0.00063,1885,21836,14.213284569999999,2.4351688623428345
0.1,11,21916,1520,19.58,0.00063,1892,21919,14.257699359999998,2.98299503326416
0.1,11,21952,1524,19.1,0.00063,1895,21954,13.85832646,2.99735289812088
0.1,11,21992,1528,18.77,0.00063,1899,21996,13.579319500000002,2.0335094332695007
0.1,11,22040,1532,18.85,0.00063,1903,22043,13.658071109999996,2.140085905790329
0.1,11,22072,1536,18.24,0.00063,1906,22073,13.20368844,3.7229146361351013
0.1,11,22116,1540,18.28,0.00063,1909,22118,13.24712639,3.0352328419685364
0.1,11,22192,1544,18.44,0.00063,1916,22196,13.37858923,2.710331827402115
0.1,11,22252,1548,18.09,0.00063,1921,22255,13.105212810000003,2.190971255302429
0.1,11,22340,1552,17.99,0.00063,1929,22344,13.051679669999999,2.3635661602020264
0.1,11,22356,1556,17.07,0.00063,1930,22360,12.3811195,2.338049292564392
0.1,11,22408,1560,16.85,0.00063,1935,22409,12.239848180000001,2.473090708255768
0.1,11,22536,1564,17.23,0.00063,1946,22537,12.558310979999998,2.329268917441368
0.1,11,22640,1568,17.26,0.00063,1955,22643,12.63780065,2.248826801776886
0.1,11,22664,1572,16.74,0.00063,1957,22667,12.25286859,2.66986021399498
0.1,11,22732,1576,16.51,0.00063,1963,22734,12.10326104,2.8838521242141724
0.1,11,22784,1580,16.32,0.00063,1967,22785,11.98012982,2.1378288865089417
0.1,11,22844,1584,16.03,0.00063,1972,22847,11.765200990000004,2.8466268181800842
0.1,11,22952,1588,16.26,0.00063,1982,22955,11.955272240000005,2.2854712307453156
0.1,11,23016,1592,16.13,0.00063,1987,23019,11.85814732,2.776135176420212
0.1,11,23084,1596,15.96,0.00063,1993,23087,11.72556045,2.4924699664115906
0.1,11,23124,1600,16.08,0.00063,1997,23128,11.81326219,1.7012160569429398
0.1,11,23156,1604,15.84,0.00063,1999,23159,11.63919301,2.8384387493133545
0.1,11,23220,1608,15.62,0.00063,2005,23223,11.453208239999999,2.138844311237335
0.1,11,23280,1612,15.44,0.00063,2010,23284,11.308716469999997,2.424892157316208
0.1,11,23412,1616,15.8,0.00063,2022,23416,11.573693909999996,2.66987007856369
0.1,11,23504,1620,15.88,0.00063,2029,23507,11.611145470000004,2.6637611985206604
0.1,11,23528,1624,15.77,0.00063,2031,23531,11.538765070000002,2.662931799888611
0.1,11,23624,1628,16.31,0.00063,2040,23627,11.97873569,2.6440484523773193
0.1,11,23652,1632,16.13,0.00063,2042,23656,11.832256530000002,2.5776695609092712
0.1,11,23732,1636,16.63,0.00063,2049,23736,12.18533003,3.4440388083457947
0.1,11,23800,1640,16.85,0.00063,2055,23803,12.341190180000002,2.235518306493759
0.1,11,23860,1644,16.68,0.00063,2060,23864,12.196508970000002,2.142323762178421
0.1,11,23924,1648,16.7,0.00063,2065,23925,12.25118102,2.935192823410034
0.1,11,23972,1652,16.32,0.00063,2070,23976,11.951851559999998,2.6211792826652527
0.1,11,24084,1656,17.26,0.00063,2079,24086,12.6525784,2.1367733776569366
0.1,11,24160,1660,17.54,0.00063,2086,24163,12.839279320000001,2.39075830578804
0.1,11,24224,1664,16.91,0.00063,2092,24228,12.368499699999997,2.300903022289276
0.1,11,24340,1668,17.01,0.00063,2102,24344,12.39538344,3.2733247876167297
0.1,11,24468,1672,18.03,0.00063,2112,24470,13.162322119999999,3.2095049023628235
0.1,11,24592,1676,18.59,0.00063,2123,24593,13.57348685,2.4352773129940033
0.1,11,24656,1680,18.74,0.00063,2129,24659,13.681628670000002,3.4435868859291077
0.1,11,24736,1684,18.93,0.00063,2136,24740,13.825992270000002,3.3444931507110596
0.1,11,24772,1688,18.2,0.00063,2139,24775,13.249558920000002,2.884851038455963
0.1,11,24916,1692,18.98,0.00063,2151,24917,13.828003720000002,3.057074248790741
0.1,11,24976,1696,18.91,0.00063,2156,24978,13.784285480000001,3.0810413360595703
0.1,11,25104,1700,19.78,0.00063,2167,25106,14.4491032,2.333905875682831
0.1,11,25200,1704,20.44,0.00063,2176,25203,14.945661579999996,3.5188275575637817
0.1,11,25288,1708,20.69,0.00063,2183,25292,15.13174541,2.4341405034065247
0.1,11,25344,1712,20.62,0.00063,2188,25346,15.089234430000001,2.4941520988941193
0.1,11,25444,1716,20.29,0.00063,2197,25445,14.837028449999998,2.5383456349372864
0.1,11,25544,1720,20.39,0.00063,2205,25546,14.92050133,3.014387607574463
0.1,11,25636,1724,21.06,0.00063,2213,25637,15.393399139999996,1.960034728050232
0.1,11,25704,1728,20.79,0.00063,2219,25706,15.172749949999998,2.464293956756592
0.1,11,25800,1732,21.46,0.00063,2227,25802,15.677442489999999,3.97972172498703
0.1,11,25884,1736,21.51,0.00063,2235,25887,15.704420440000003,2.7715927362442017
0.1,11,25980,1740,21.8,0.00063,2243,25983,15.917100250000003,2.874433934688568
0.1,11,26040,1744,21.8,0.00063,2248,26044,15.9242609,2.6238739490509033
0.1,11,26168,1748,22.45,0.00063,2259,26170,16.36342211,2.5311367511749268
0.1,11,26264,1752,22.89,0.00063,2267,26265,16.722517860000004,3.275932013988495
0.1,11,26340,1756,22.55,0.00063,2274,26341,16.493832180000002,2.8009541034698486
0.1,11,26420,1760,22.6,0.00063,2281,26423,16.50482759,2.1563360393047333
0.1,11,26456,1764,22.29,0.00063,2284,26457,16.27718677,2.8748727440834045
0.1,11,26548,1768,22.07,0.00063,2292,26551,16.140897930000005,2.6653075218200684
0.1,11,26612,1772,21.46,0.00063,2297,26616,15.685075630000002,1.699045717716217
0.1,11,26648,1776,20.58,0.00063,2300,26651,15.02885136,2.834342837333679
0.1,11,26776,1780,21.18,0.00063,2311,26777,15.461069130000004,2.463153064250946
0.1,11,26816,1784,20.79,0.00063,2315,26819,15.167612149999998,2.5499396324157715
0.1,11,26924,1788,21.52,0.00063,2324,26927,15.71529801,2.6732687950134277
0.1,11,26992,1792,20.78,0.00063,2330,26995,15.142357630000001,1.9978481233119965
0.1,11,27080,1796,21.03,0.00063,2337,27081,15.349288350000002,2.633915364742279
0.1,11,27188,1800,20.86,0.00063,2347,27192,15.23235336,2.460009515285492
0.1,11,27240,1804,20.39,0.00063,2351,27242,14.907375249999998,3.054179310798645
0.1,11,27336,1808,20.48,0.00063,2360,27340,15.005122739999997,1.6450541019439697
0.1,11,27384,1812,20.39,0.00063,2364,27385,14.921022879999995,2.378150761127472
0.1,11,27448,1816,20.04,0.00063,2369,27449,14.67061787,2.883866995573044
0.1,11,27520,1820,19.76,0.00063,2375,27522,14.464260189999997,2.5373646020889282
0.1,11,27620,1824,19.86,0.00063,2384,27623,14.579564729999998,2.1559057533740997
0.1,11,27676,1828,19.74,0.00063,2389,27680,14.461991429999998,2.3843172788619995
0.1,11,27752,1832,19.51,0.00063,2395,27753,14.287406670000001,2.053366541862488
0.1,11,27856,1836,19.73,0.00063,2404,27860,14.471179159999998,2.2709482312202454
0.1,11,27972,1840,19.91,0.00063,2414,27974,14.625371399999999,2.3507818281650543
0.1,11,28088,1844,20.47,0.00063,2424,28091,15.000519339999999,3.405051290988922
0.1,11,28212,1848,20.44,0.00063,2435,28214,14.993051540000002,1.9031099677085876
0.1,11,28268,1852,20.07,0.00063,2440,28272,14.662295839999997,1.9457640945911407
0.1,11,28400,1856,20.62,0.00063,2451,28403,15.040723009999999,2.8849756717681885
0.1,11,28472,1860,20.53,0.00063,2457,28476,14.990187220000001,2.5380656719207764
0.1,11,28620,1864,21.64,0.00063,2470,28621,15.797479999999998,2.2289001494646072
0.1,11,28740,1868,21.93,0.00063,2481,28744,15.99305173,2.9307900965213776
0.1,11,28828,1872,22.16,0.00063,2488,28832,16.117704600000003,2.303390860557556
0.1,11,28884,1876,22.34,0.00063,2493,28885,16.2528782,2.769277662038803
0.1,11,28984,1880,22.08,0.00063,2501,28985,16.06307838,1.9373965561389923
0.1,11,29100,1884,22.82,0.00063,2511,29101,16.589604119999997,2.1971853375434875
0.1,11,29228,1888,23.03,0.00063,2522,29230,16.747211160000003,3.3728996217250824
0.1,11,29344,1892,23.51,0.00063,2532,29346,17.09321619,2.953298330307007
0.1,11,29452,1896,23.72,0.00063,2542,29453,17.230929549999995,2.606105387210846
0.1,11,29564,1900,23.74,0.00063,2551,29566,17.20608707,3.889395594596863
0.1,11,29684,1904,24.46,0.00063,2562,29688,17.72008561,1.9889272153377533
0.1,11,29776,1908,24.38,0.00063,2569,29778,17.63691562,2.2953476309776306
0.1,11,29872,1912,24.89,0.00063,2578,29874,18.00445268,2.7368009090423584
0.1,11,29980,1916,25.33,0.00063,2587,29982,18.31498748,3.66721248626709
0.1,11,30076,1920,25.55,0.00063,2595,30077,18.447396519999995,2.962331086397171
0.1,11,30192,1924,25.72,0.00063,2605,30195,18.534473910000003,2.753490626811981
0.1,11,30352,1928,26.75,0.00063,2619,30355,19.307155910000002,2.6584646701812744
0.1,11,30412,1932,26.62,0.00063,2624,30415,19.2001693,2.498205244541168
0.1,11,30460,1936,26.03,0.00063,2628,30463,18.753285279999997,2.645855277776718
0.1,11,30520,1940,25.48,0.00063,2634,30522,18.317136769999998,1.9317951798439026
0.1,11,30572,1944,24.85,0.00063,2638,30576,17.877723090000003,1.9667278230190277
0.1,11,30632,1948,24.22,0.00063,2643,30636,17.408398299999998,1.6645640134811401
0.1,11,30700,1952,24.32,0.00063,2649,30704,17.49786295,2.652285635471344
0.1,11,30776,1956,23.77,0.00063,2656,30780,17.09460516,2.208383858203888
0.1,11,30904,1960,24.29,0.00063,2667,30905,17.488552759999997,2.6037338376045227
0.1,11,31028,1964,24.08,0.00063,2677,31029,17.323107229999994,2.5860377848148346
0.1,11,31160,1968,24.17,0.00063,2689,31161,17.403318599999995,3.110748738050461
0.1,11,31236,1972,24.06,0.00063,2695,31238,17.365968199999998,2.920060873031616
0.1,11,31348,1976,24.67,0.00063,2705,31352,17.80203267,2.387381076812744
0.1,11,31476,1980,24.94,0.00063,2716,31479,18.02050907,2.4203122556209564
0.1,11,31592,1984,24.92,0.00063,2726,31593,18.02611001,2.294086217880249
0.1,11,31688,1988,24.62,0.00063,2734,31692,17.81560183,3.3167041540145874
0.1,11,31728,1992,23.85,0.00063,2738,31731,17.25601618,2.5669769048690796
0.1,11,31820,1996,23.7,0.00063,2746,31823,17.144512999999996,3.0842113494873047
0.1,11,31876,2000,23.11,0.00063,2750,31877,16.740093129999998,3.1070966720581055
0.1,11,31920,2004,22.33,0.00063,2754,31921,16.14023093,2.4047228395938873
0.1,11,31956,2008,21.79,0.00063,2757,31957,15.73709458,2.9860658943653107
0.1,11,32012,2012,21.41,0.00063,2762,32015,15.484661710000001,1.9015973806381226
0.1,11,32136,2016,21.55,0.00063,2773,32137,15.593626650000001,2.601828098297119
0.1,11,32240,2020,21.67,0.00063,2782,32244,15.68130119,2.2110640108585358
0.1,11,32292,2024,20.98,0.00063,2786,32293,15.20119089,3.1349510550498962
0.1,11,32380,2028,20.28,0.00063,2794,32383,14.70784013,2.6542332768440247
0.1,11,32432,2032,20.18,0.00063,2798,32433,14.64863864,2.2856374979019165
0.1,11,32492,2036,20.32,0.00063,2803,32495,14.794444680000002,2.401720955967903
0.1,11,32568,2040,20.48,0.00063,2810,32570,14.954832330000002,3.016678065061569
0.1,11,32668,2044,20.95,0.00063,2819,32671,15.329940059999998,3.283862292766571
0.1,11,32788,2048,21.53,0.00063,2829,32789,15.796523670000001,2.0742078125476837
0.1,11,32824,2052,21.21,0.00063,2832,32825,15.563953799999997,2.5888967514038086
0.1,11,32940,2056,21.63,0.00063,2842,32943,15.888658150000001,2.5550181567668915
0.1,11,33036,2060,21.33,0.00063,2850,33038,15.650159120000001,3.0008436143398285
0.1,11,33164,2064,21.38,0.00063,2861,33167,15.73588255,1.6768879443407059
0.1,11,33248,2068,20.91,0.00063,2869,33252,15.3758851,2.6758310943841934
0.1,11,33408,2072,21.74,0.00063,2882,33412,15.984908910000001,3.1199894547462463
0.1,11,33512,2076,21.62,0.00063,2891,33514,15.900935580000002,2.324631839990616
0.1,11,33628,2080,21.51,0.00063,2901,33630,15.80533166,3.254835695028305
0.1,11,33708,2084,21.17,0.00063,2908,33710,15.534759330000002,1.9359575510025024
0.1,11,33780,2088,20.92,0.00063,2914,33784,15.34193632,1.7767881751060486
0.1,11,33884,2092,21.54,0.00063,2923,33885,15.791007220000004,2.9650421142578125
0.1,11,33976,2096,21.57,0.00063,2931,33980,15.804042630000001,3.0254267752170563
0.1,11,34100,2100,22.25,0.00063,2942,34102,16.2678848,2.9546074867248535
0.1,11,34216,2104,22.96,0.00063,2952,34217,16.802591070000002,2.313515841960907
0.1,11,34284,2108,23.3,0.00063,2958,34287,17.04308589,1.985719934105873
0.1,11,34408,2112,23.94,0.00063,2968,34409,17.534475339999997,2.124458819627762
0.1,11,34504,2116,23.71,0.00063,2977,34508,17.36613179,2.9684265851974487
0.1,11,34592,2120,23.51,0.00063,2984,34595,17.23609633,3.5176578164100647
0.1,11,34716,2124,24.26,0.00063,2995,34719,17.77015802,3.347081959247589
0.1,11,34800,2128,24.18,0.00063,3002,34801,17.65412983,2.381218671798706
0.1,11,34924,2132,24.93,0.00063,3013,34926,18.176551489999998,2.197635307908058
0.1,11,35004,2136,25.12,0.00063,3020,35007,18.299518219999996,3.4757469296455383
0.1,11,35064,2140,24.95,0.00063,3025,35065,18.122924419999997,2.372055470943451
0.1,11,35132,2144,24.64,0.00063,3031,35135,17.86575418,3.019352078437805
0.1,11,35248,2148,24.62,0.00063,3041,35251,17.827941870000004,2.2765802145004272
0.1,11,35304,2152,24.82,0.00063,3045,35307,17.97764374,2.642012655735016
0.1,11,35368,2156,24.27,0.00063,3051,35370,17.5546905,3.4924702048301697
0.1,11,35504,2160,24.68,0.00063,3063,35506,17.86069434,3.2462099194526672
0.1,11,35640,2164,24.77,0.00063,3074,35644,17.91074193,2.661478489637375
0.1,11,35760,2168,25.12,0.00063,3085,35764,18.162727049999997,2.907113641500473
0.1,11,35824,2172,24.13,0.00063,3090,35825,17.4244958,2.1778417825698853
0.1,11,35944,2176,24.33,0.00063,3100,35947,17.59032608,2.687058687210083
0.1,11,36016,2180,23.88,0.00063,3106,36018,17.24816582,2.318270266056061
0.1,11,36156,2184,24.5,0.00063,3119,36160,17.7003401,2.5489915013313293
0.1,11,36280,2188,24.99,0.00063,3129,36283,18.05084422,3.248012661933899
0.1,11,36400,2192,25.19,0.00063,3140,36404,18.201661379999997,2.7137500941753387
0.1,11,36508,2196,25.31,0.00063,3149,36511,18.24527717,3.4510507583618164
0.1,11,36596,2200,24.98,0.00063,3157,36600,18.02725713,2.654947578907013
0.1,11,36668,2204,24.55,0.00063,3163,36672,17.69870524,2.458542764186859
0.1,11,36692,2208,24.06,0.00063,3165,36693,17.34019405,1.6285442113876343
0.1,11,36736,2212,23.3,0.00063,3169,36739,16.74312897,2.2530276030302048
0.1,11,36852,2216,23.46,0.00063,3179,36854,16.88949164,2.473596930503845
0.1,11,36956,2220,23.65,0.00063,3188,36960,17.012164550000005,2.523151248693466
0.1,11,37064,2224,23.48,0.00063,3197,37067,16.89202135,2.8835841715335846
0.1,11,37148,2228,23.51,0.00063,3204,37152,16.9417751,2.6437374353408813
0.1,11,37288,2232,23.65,0.00063,3216,37291,17.072460540000005,2.4626783430576324
0.1,11,37428,2236,24.25,0.00063,3228,37432,17.483550660000002,2.521283447742462
0.1,11,37532,2240,24.69,0.00063,3237,37534,17.81009047,3.110844671726227
0.1,11,37592,2244,24.6,0.00063,3242,37595,17.74578506,2.0649314522743225
0.1,11,37724,2248,24.75,0.00063,3254,37726,17.837060199999996,2.648025631904602
0.1,11,37816,2252,25.1,0.00063,3261,37817,18.09995195,2.755398452281952
0.1,11,37976,2256,26.07,0.00063,3275,37977,18.82843192,3.127977669239044
0.1,11,38088,2260,25.83,0.00063,3285,38089,18.62230386,2.180692106485367
0.1,11,38236,2264,25.96,0.00063,3298,38240,18.67464846,2.736181318759918
0.1,11,38372,2268,26.09,0.00063,3309,38373,18.73987894,3.6412251591682434
0.1,11,38516,2272,26.94,0.00063,3322,38519,19.359082120000004,2.171308994293213
0.1,11,38636,2276,26.9,0.00063,3332,38637,19.278444009999998,2.3847270905971527
0.1,11,38732,2280,27.16,0.00063,3340,38734,19.470374950000004,2.4611032903194427
0.1,11,38852,2284,26.94,0.00063,3351,38854,19.29155382,2.393012374639511
0.1,11,38988,2288,27.06,0.00063,3362,38989,19.362020509999997,3.3966156244277954
0.1,11,39108,2292,27.08,0.00063,3373,39112,19.340559050000003,3.81912499666214
0.1,11,39172,2296,26.65,0.00063,3379,39176,19.048755169999996,2.199417680501938
0.1,11,39288,2300,26.89,0.00063,3388,39289,19.210344199999998,2.872636914253235
0.1,11,39384,2304,27.16,0.00063,3397,39388,19.43733433,3.48671555519104
0.1,11,39492,2308,28.02,0.00063,3406,39495,20.062361590000002,2.3066501021385193
0.1,11,39604,2312,28.69,0.00063,3416,39608,20.553162079999996,2.9175251126289368
0.1,11,39732,2316,28.79,0.00063,3426,39733,20.57684331,2.8246038258075714
0.1,11,39864,2320,29.07,0.00063,3438,39867,20.785502840000003,2.490646168589592
0.1,11,39996,2324,29.32,0.00063,3449,39999,20.959158949999996,2.744584769010544
0.1,11,40112,2328,29.64,0.00063,3459,40116,21.15330292,3.3161174058914185
0.1,11,40216,2332,29.29,0.00063,3468,40220,20.883409779999997,2.0635622143745422
0.1,11,40328,2336,28.99,0.00063,3478,40331,20.665409619999995,2.186104863882065
0.1,11,40424,2340,28.92,0.00063,3486,40426,20.621530489999994,2.3770730793476105
0.1,11,40484,2344,28.91,0.00063,3491,40486,20.628746870000004,2.1039260923862457
0.1,11,40600,2348,28.78,0.00063,3501,40604,20.52993555,2.333275705575943
0.1,11,40732,2352,29.19,0.00063,3513,40736,20.813121979999995,2.115915149450302
0.1,11,40884,2356,29.09,0.00063,3526,40886,20.719238540000003,2.713873714208603
0.1,11,41044,2360,29.57,0.00063,3539,41046,21.08339309,2.4020186215639114
0.1,11,41172,2364,29.33,0.00063,3550,41173,20.970445050000002,2.153421327471733
0.1,11,41268,2368,28.98,0.00063,3559,41271,20.721077150000006,1.854179136455059
0.1,11,41404,2372,28.88,0.00063,3570,41407,20.63440298,3.0112894773483276
0.1,11,41532,2376,28.99,0.00063,3582,41536,20.780378369999998,2.365875080227852
0.1,11,41632,2380,29.01,0.00063,3590,41635,20.805612919999998,3.021514117717743
0.1,11,41744,2384,28.91,0.00063,3600,41745,20.76607047,3.4740201234817505
0.1,11,41884,2388,28.97,0.00063,3612,41886,20.8400487,2.540177494287491
0.1,11,41952,2392,28.43,0.00063,3618,41955,20.47080371,2.906993091106415
0.1,11,42056,2396,28.81,0.00063,3626,42057,20.776975619999998,2.4410247802734375
0.1,11,42140,2400,28.54,0.00063,3634,42143,20.568715210000004,2.1334636956453323
0.1,11,42216,2404,28.32,0.00063,3641,42220,20.402913310000002,2.9356815218925476
0.1,11,42328,2408,28.37,0.00063,3650,42332,20.47162027,2.851437270641327
0.1,11,42436,2412,28.31,0.00063,3659,42439,20.433861460000003,3.8047403693199158
0.1,11,42544,2416,28.12,0.00063,3669,42545,20.317131829999997,2.2067428082227707
0.1,11,42668,2420,28.04,0.00063,3679,42671,20.25480801,3.4829553365707397
0.1,11,42752,2424,27.55,0.00063,3687,42754,19.90492307,2.4701099693775177
0.1,11,42896,2428,27.82,0.00063,3699,42898,20.127886379999996,3.2373446822166443
0.1,11,43056,2432,28.38,0.00063,3713,43058,20.53898248,2.2123907804489136
0.1,11,43188,2436,28.59,0.00063,3724,43190,20.69746764,2.7198157906532288
0.1,11,43308,2440,28.84,0.00063,3735,43310,20.87184013,2.8139013051986694
0.1,11,43416,2444,29.31,0.00063,3744,43417,21.197316569999998,3.2375819087028503
0.1,11,43516,2448,29.15,0.00063,3753,43519,21.074113120000003,2.8288391828536987
0.1,11,43652,2452,29.2,0.00063,3764,43656,21.14158515,2.010897397994995
0.1,11,43760,2456,28.76,0.00063,3774,43762,20.834269359999997,2.0799550116062164
0.1,11,43880,2460,28.38,0.00063,3784,43884,20.556740839999996,3.1772032380104065
0.1,11,43980,2464,28.11,0.00063,3793,43984,20.32378811,2.198325455188751
0.1,11,44076,2468,28.06,0.00063,3801,44077,20.31602464,2.8019858300685883
0.1,11,44164,2472,27.6,0.00063,3809,44167,19.98141533,1.951285034418106
0.1,11,44252,2476,27.2,0.00063,3816,44256,19.64280258,2.6568967700004578
0.1,11,44348,2480,27.14,0.00063,3824,44349,19.61890659,2.942358136177063
0.1,11,44428,2484,26.84,0.00063,3831,44429,19.408211900000005,3.0218926668167114
0.1,11,44540,2488,26.57,0.00063,3841,44543,19.202146780000003,3.0049706399440765
0.1,11,44628,2492,26.75,0.00063,3848,44630,19.36274487,2.6882362365722656
0.1,11,44720,2496,26.65,0.00063,3856,44722,19.27546682,1.5427556037902832
0.1,11,44816,2500,26.77,0.00063,3865,44820,19.38521092,2.461793750524521
0.1,11,44900,2504,26.82,0.00063,3872,44902,19.379417260000004,1.3166069090366364
0.1,11,44996,2508,26.68,0.00063,3880,45000,19.26718934,2.2395046949386597
0.1,11,45052,2512,26.16,0.00063,3885,45055,18.88911549,2.366295099258423
0.1,11,45136,2516,25.95,0.00063,3893,45140,18.72764667,1.8127295225858688
